"","Time1","Time2","Time3","Time4","Time5","Time6","Time7","Time8","Time9","Time10","Time11","Time12","Time13","Time14","Time15","Time16","Time17","Time18","Time19","Time20","Time21","Time22","Time23","Time24","Time25","Time26","Time27","Time28","Time29","Time30","Time31","Time32","Time33","Time34","Time35","Time36","Time37","Time38","Time39","Time40","Time41","Time42","Time43","Time44","Time45","Time46","Time47","Time48","Time49","Time50","Time51","Time52","Time53","Time54","Time55","Time56","Time57","Time58","Time59","Time60","Time61","Time62","Time63","Time64","Time65","Time66","Time67","Time68","Time69","Time70","Time71","Time72","Time73","Time74","Time75","Time76","Time77","Time78","Time79","Time80","Time81","Time82","Time83","Time84","Time85","Time86","Time87","Time88","Time89","Time90","Time91","Time92","Time93","Time94","Time95","Time96","Time97","Time98","Time99","Time100"
"104","27.6364","29.5556","31.5625","NaN","NaN","36.4","36.6","37.9091","48.5","43.6667","46.25","43.7647","40.25","39.7143","40.6667","47.3333","48.4167","43.65","38.1667","33","46.3333","47.6429","60.75","57.0833","48.25","53.2308","69.6","67.7333","59.2","45.4444","40.5833","41.0588","44.1364","41","38.6111","36.3","37.1538","34.2308","35.3333","35.6667","34.3333","36.6667","35.2778","35.5556","34.8571","32.4","31.875","33","38.7143","40","36.9286","38.75","37.75","37.1429","36","34.75","34","37.5","38.125","33.6667","38.5","39","41.7","40.25","37.5","40.5","NaN","36.8571","43.2222","42.2353","42.8333","42.625","43.2","44.75","47.8182","47.3333","47.1","47.6364","50","48.6","49.25","45.5556","48","50.6667","49.7692","47.6667","48.0833","47.6667","50.5","50.75","53.5","49.6667","52","52.4286","50.8571","47.4286","45.4286","50.6667","51.6667","48.6667"
"105","31.5417","37","38","32.7143","34.625","35.0625","34.7","38.3571","43.6667","42.8333","45.4762","40.5833","40.5455","41.5","41.6667","45.2308","42.4444","42.2857","40.9444","36.4286","NaN","45.8333","49.4444","64.0667","51.2667","54.3077","67.6923","65.6","61.7273","49.8571","39.25","40.3846","46","40.5","38.1538","37.1875","35.3043","35.875","35.8261","35.2308","35.6111","36.4706","36.5","34.8571","34.7692","35.2353","33.2857","34.2143","35.75","34.45","39.1333","36.375","37.375","36.2222","34.375","34.8421","36.1429","36.6842","36.5333","37.4706","37","37.2353","39.625","42.6667","41.1667","40","41.5","42","41.5556","43.8125","41.6111","43.8","43","43.9375","45.9444","47.5625","46.5","48.0833","48.4615","49.1818","49.7857","47.375","48.7143","47.1667","49.8571","47.7222","50","49.4286","49.0526","46.5714","49.5","49","48.375","51.7083","46.375","NaN","49.8182","50.25","51.7143","50.0714"
"106","32.7778","38.5","42.625","33.3889","34.1875","34.4","33.2","38.1818","38.1667","40.0455","39.5","36.7826","36.5238","36.96","38.8333","40.3571","39.7222","43.9286","41.8462","38.5","42.375","39.5294","48.25","59.1818","62.75","60.0952","69.7273","66.625","56.8235","49.0909","38.4737","40.5","41.1818","38.3077","38.2857","38","36.8148","38.3125","37.1111","36.8421","36.6154","38","36.4706","37.375","36.5833","36.8421","34.4444","35.375","34.5","33.9231","37.5714","34.8125","35.4","34.9286","34.8333","35.1","36.6667","38.8","37.96","37.3333","37.0909","37.5","39.6364","39.3","41.1667","40","41.7273","44.7143","41.5385","42.3333","43.25","42.9231","43","43.75","47.2857","48.1111","48.9444","44.6154","47.3333","47.8","48.6667","48.3125","50","50.4091","46.1667","47.8462","49","48.2778","48.1","48.6818","50.8824","49.5","48.4737","52.5333","46.6","46.4286","47","48.1429","49.5714","48.8333"
"107","35.75","34.7143","36.12","35.8571","39.3889","36.5","36.125","38.6","42.6364","42.3889","39.75","39.4762","35.9565","32.5714","34.8182","37.6364","41.5833","43.1333","41.8333","40.4783","37.2083","38.5","45.5294","51.4444","59","67.5","70","67.4706","56","48.8947","40.6111","37","39.0909","37.1818","36.125","39.6667","42","40.84","39.8421","36.9333","35.8667","38.8824","38.8","36.05","37.2273","36.2857","34.9545","34.2273","34.3636","36.0833","37.6667","36.5833","35.2143","37.0556","36.7273","35.5455","37.75","38.0909","38.8571","38.2778","38.4615","38.8889","42.25","40.2222","38.8","38.75","42.8462","41.2","44.3333","39","42","42.8","44.0833","45.8333","47.4","48.8333","49.4","47.55","48.9444","48.8889","51.125","51.0625","50.0833","50.25","49.4706","49.2857","48.4","48.1","48.8","48.2857","51.1429","49.15","50","55.6","49.7273","48.2632","48.5","48.7778","50.2222","49.25"
"108","31.75","37","37","34.875","35.9333","37.1","35.4545","37.4615","46.4286","43.1875","42.375","52.3333","38.2778","34.5484","34.7273","36.5882","39.6154","45","45.3846","37.9048","33.3636","38.05","42.8421","46.7368","53.3","63.3077","71","59.3889","53.7857","47.8824","42.6364","39.6667","37.7895","38.4","NaN","40.5","40.4286","41","40.5","40.7727","41.4074","42.2632","40.1667","39.2857","41.1818","39.0455","35.4","36.3","33","36.5385","37.6429","35.5","36.2308","35.4667","36.6154","36.3846","38.8571","39.3636","40.1429","37.3333","39.0909","42","43.0526","42.087","41.2222","43.4","39.5455","40.4","41.7857","41.5","42","43.125","42","46.9286","49.75","48.4545","51.3846","49.6429","48","49.6","52","50.4","51.9","49.8125","50.6667","50.1429","47.5833","48.8","47.8333","48.8462","50.375","52.3333","50.9231","50","49.8824","48.5","49.9","49.5714","53","51.8636"
"109","NaN","37.8","35.2","34.7857","37.3333","34.8235","35.4167","37.5789","41.6875","39","42.8462","41.4615","42","35.6429","36.15","38.0625","41.8571","43.619","40.1667","32.8571","33.5","38.1429","41.3636","47.0667","50.9412","55.2","65.75","57.2727","52.3333","49.7308","44.2857","39.2609","37.6875","38.5714","36.6","NaN","41.2609","43.4211","45.2778","44.8667","49.0769","50.5294","45.7647","41.8333","44.8333","41.875","36.625","36.9","35.9615","37.8","36.9231","36","35.4286","38.3333","39.4","36.7143","37","37.6","38.9375","37.25","40.8","42","43.5556","42.3","41.2778","40.8182","41.3077","39","42.9444","44.1111","46.8125","44.5","44.3571","47.8333","49.0769","45.25","48.6","48.2308","48.7222","51.95","53.1","50.9444","52.5625","53.9","50.9545","50.4375","48","51","50.2222","49.5714","52.0556","50.3","51.9375","53.2308","49.1429","51","50.8636","52.1667","51","51.9"
"110","30.619","39.25","33.6923","35.3333","36.1111","36.5","35.6154","36.6429","39.6154","40.7778","39.875","38.0714","37","36.2667","35.9474","42.2857","43","45.75","40","33.75","NaN","39.8571","41.125","45.25","46.4737","53.1176","61","52.4","47.25","50","50.28","41","39.8889","37.9333","36.5333","32","36.5","43.0952","45.4762","47.6154","54.6364","58","53.3636","46.9","42.4","41.1176","39.4118","40.4118","39.2727","38.8889","37.8421","38.5714","40.7222","40.2","39.7368","41.5556","40.7778","39.2857","39.25","40.25","41.6667","41.5","42.4667","42.625","42.8462","41.8182","43.0588","42.75","44.25","44.9545","45.55","46.3333","48.64","49.1667","47.6842","48.0556","48.2222","46","48.4286","50.1","53.2778","53.9","53.9","53.5","53.2727","51","50.9412","48.4444","49","51.8889","51.4375","52.8","52","54.0909","52.1818","48.4286","51.4737","53.0625","53.9091","52.4444"
"111","26.25","37","32.5","31","35","36.4286","35.3","36.0909","39.25","37.5","38.4","38.3333","38.6364","36.5","42","45.25","42.8571","43.75","42","38","31.7143","40.1818","35","38.2667","40.9286","54.6154","55.1429","51.6154","46","49.75","48.375","44.2143","39.4706","39.9524","38.0526","39.875","NaN","39","41","49","58","61.2","54.6667","44.2941","43.0909","44.6","40.7647","41.619","40.5455","37.5","37.7778","39.6364","40","36.875","38","37.8182","40.5833","42.5","41.1","39.6","43.4545","39.6","43.75","42.125","45.7333","46.3","48.5","43","46","48.6667","47.9231","49.6","49.7","47.8462","48.3571","48.4","49","48.3333","48.6154","50.8125","52.25","53","50.25","54.625","52.1111","49","48.9444","49.8333","50.2273","51.1364","49","51.2273","51","54.6154","51.7692","52.125","48.8","54.35","53.6667","49.1333"
"112","25.5882","35.1429","33.4375","33.3571","34.1","36.8","34.2308","37.4444","41.5","37.9545","40.5909","39.4667","39.7222","37.7333","45.25","51.5","46.4444","43.4783","41.45","38.8571","34.8125","37.8571","36.3333","39.6667","40","53.1","49.5556","49.7143","45.4667","37.6","40.6154","45.1667","39.3333","43.1333","43.65","37.7727","37.75","35","42.3","57","53.3077","53.3846","51.4706","40.5","40.9167","44.5","41.8182","46.4","40.3333","38.4444","40.8","40.6875","38.4615","38.5","36","37.3333","40.1333","40.6667","40.6","41.9","43.8571","40.5","40.25","45","45.6","46.7143","43.4211","44.5","45.8462","49.8333","47.7692","48","47.0909","48.9333","49.4286","47.8667","48.2105","48.2667","47.4286","50.75","51.9231","52.7143","51.2","50","51.6","49.1667","49.1111","47.3077","46.7778","49.3889","49.6154","48.9333","51.8889","55.7059","49.7059","51.1875","50.1","51.625","51.9091","48.7857"
"113","26.3333","30.5","34.3846","34.1333","34.1053","35.3182","35.1","41.1429","44.6429","38.0526","38.9286","41.3182","41.5882","39.5714","45.3077","48","47.8667","40.2609","40.0714","37.5556","37.2","35.5833","32.8333","35.8","NaN","49.625","46.2857","46.9444","41.0769","32.5714","NaN","44.7778","42.6471","44.3333","45.2857","41.1364","37.9545","38.8947","46","49.55","52","44.5263","43.5455","38.3636","42.125","42.4167","45","46.75","46.5","38.1667","43.5833","42.3846","39","38.6111","38.3889","39.1765","40.9","40.4","40.25","42","42.7273","39.25","43.4444","41.3333","44.8462","43.5","40.6667","43.125","47","52.3333","46.6667","45.3333","43.3333","NaN","42","50","51","44.5","46.3333","50","51.2","NaN","50.875","52","40","NaN","48","48.1111","46.3333","47.625","50","49","51.8","51","52","48.625","49","49","51.5714","47.75"
"114","26.3182","32.875","36.4118","34.2632","35.5333","35.5","36.375","47.125","43.8333","40.2857","38.5","43.3571","39.3684","40.6","43.5","51.8235","46.3333","40.875","39.0769","35.1176","36.2632","34.1538","34.6923","36.3333","38.6923","46.5714","43.6429","46.8","38.7333","31","42","44.2353","45.1579","42.5385","45.0714","49.1429","44.5714","40.1739","46.4286","52.9444","45.9545","42.1154","39.95","39.35","42.25","43.0556","41.8889","45.3333","43.4286","42.875","43.8462","45.5833","40.8333","37.5385","38.6","41.1667","40.125","40.1579","40.8125","44.2727","43.875","42.1875","41.4","42.4","39.4","40","41.8","42.5","45.25","46.5882","45.4444","46.3333","45.6667","48","48.4167","48.4615","50.0769","48.5625","46.6667","49.3333","49.1429","50.2","54.0714","53.0667","49.9167","54.1667","49.5","NaN","44.625","46.3","49.25","48.6667","52.3333","56.6","50.1","47.5","44","49.1667","52","48.375"
"115","29.6364","30.5556","34","40.25","36.2083","36.5714","34.9545","44.7857","43.7857","40.8571","38.7857","43.4444","40","40.7143","45.4444","53.1667","41.4","37.6111","40.8421","37.1","38.1","35.9167","35.5","40.72","45.8696","42.7857","44.5625","44.6875","40.5","30.6667","40.1667","46.1053","46.32","43.5","45.4667","46.9286","41.8889","38.7778","41.8","53.4","45.6667","44.3571","39.9231","42.5","40.5","42.9167","40.1538","41.7857","41.5","39.8462","45.0556","45.7778","43.0714","41","40.8333","43","43","44.5","44.1176","44","45.1","43.3636","44.4545","42.9444","40.3077","41.7","43.2778","44.3333","44","44.625","41.8333","45.6154","48.375","48.5","49.4667","49.2609","48.9474","49.1364","50.0909","50.8333","51.6364","55.8824","52.5789","54","54.3478","51.5909","49","46.6667","46.0833","45","48.25","49.1","51.8462","53.6667","52.3889","50.7778","49.3333","52.1875","51.6923","50.25"
"116","29.6667","29.5385","34.9231","40.6667","44.5","41","37.8889","38.3571","35.7727","35.2222","39.8","47.2222","43.4545","45.75","46.4667","43","38.6154","40.1538","40.7143","38.9091","37.0769","38.2667","40.7143","42.5","47.5","43.375","42.3","42.625","40.6","36","38.3077","48.9375","53.2222","49.6429","51.5714","45.1429","41.5","39.9091","41.25","52.7778","47.2941","43.0625","40.2778","41.1429","43.1429","40.2","39.0833","41.6923","43.6818","42.8889","43.2308","44.5294","42.9333","42.6842","42.9231","43.0588","42.3846","44.5","45.1429","44","45.1111","44.4667","45.7692","40.5","40.0909","41.8947","45.1818","44.875","45.3333","42.375","44.0769","47.7647","47","48.7778","51.7778","49.1818","49.1765","47","49.8889","50.5385","51.6923","52.5","54.5","55.1111","54.7","51.5","52.4","48.6429","45.7333","45.3684","49.5263","51","53.8182","56.1","54.4","52.0769","51.3636","50.9167","51.8","52"
"117","29.4615","32.75","37.25","38","45.7778","46.3636","39.1818","35.7778","36.8","40.0625","43.72","48.8571","47.5769","42.625","39.5","40.0526","39.6818","43.7647","43.3182","42.5","40.7778","40.3077","46.3571","45","43.2222","43.2667","42.7273","41.5","38","37.2857","39","48.4","55.5556","53","55.6667","49.3333","41.1364","45.24","36.75","52.3","47.7857","43.2353","42","42.7143","41.3333","41.3889","42.7647","43.2105","44.3333","42.4375","44.375","46.7143","48.0588","45.8235","44.2174","44.7059","43.0909","43","43.75","46.1667","42","45.4167","49.125","42.9167","42.5","42.1538","46.4375","50.25","48.25","44.6471","44.7143","49.4286","50.2778","49.8571","51.8125","48.375","51.9231","48.4762","48.05","51.2941","52.9","56.8333","56.5","54.8462","54.05","53.6842","52.5","48.9375","45.125","49.5714","49.8333","50.9286","51.0769","55.7","53.85","52.2","52.6667","51.6","51.2","50.8333"
"118","31.25","32.9583","38.5385","37.7143","43.375","51.4375","40.0667","39.8","43","40.1053","42.75","45","66.4167","42.6","38.3333","42.8333","43.2","NaN","NaN","50.5","44.8","45.6667","45.5","44.6667","45.4783","46.9091","43.3333","43.75","39.0769","37.6111","40.9545","46.8636","54","55.9286","58.25","52.2308","39.5556","42.5","39.5","50.1667","49.8421","43","46.6111","43.9286","42.7273","40","40.5263","42.8571","43.5333","42.4615","46.5","46.7333","51.75","47.3846","48.5385","48.875","45.9231","46.8235","46.1538","45.25","49.9444","52.3846","49.75","47.7143","46","46.6842","48.125","50.1","49.875","46.2857","43.125","50","50.2778","49.4444","50.3333","51.4","52.4","49","48.1429","52","52.8235","57.5625","58.5833","51.6667","56.4615","55.6471","52.375","48","44","47.75","48.3333","50.6","55.4","56.1111","54.25","53.5556","52.5625","52.1538","53.5","52.8824"
"119","28.7619","34","38.1667","36.3077","45.1","46.2857","41.1176","41.0625","37","41.3","NaN","NaN","NaN","53.0455","47.5238","48.75","45.5385","38","43.5556","59.1111","53.1667","50.3846","46.6429","43","40.8148","41.9444","46","39.9091","37.5","38.0667","41.5714","41.75","53.5556","62.25","60","53.0714","38.6","41.75","41.2143","52","44.5556","42.2105","49.125","48.1429","44.7778","38.5","39.25","41.7857","43.5","45.9375","49","48.7","53.6","53.4","51","50.0769","43.4","47.8462","48.3","50.5333","55.6667","53.3125","54.9","53.0667","52.2308","49","50.1818","49.2857","47.375","46.0714","45.1765","48.3","52.5385","52.0556","53.5333","50.5385","55.5","51.4","50.8462","54.6923","54.7","57.75","56.9","55.5","52.7143","50.5","53.9167","50.2143","49.1176","46.125","49.375","55","53.3","57.0909","54.0909","55.1538","53.1538","52.6","51.75","52.0667"
"120","29.5714","33.1","37.3571","38.6111","46.8462","42.2941","41.4286","39.7143","37.2727","42.6","32","44","NaN","65","54.75","51.1111","42.8571","41.8333","47","56.6","62.1667","52.5","47.1429","44.381","42.9231","40.3333","43.2857","40.2222","40.7391","37.2","41.5625","42.8947","56.8421","65.2143","72.625","57.6429","42.8","42","44.6429","48.5714","47.9231","43.3333","44.7857","46.4167","43","42.25","39.875","41.25","48.2","53.6","55.3636","52.2","58.75","54.2","53.5","53.9","51.1111","53.1","50.4167","52.3529","53.0833","55.875","56.5625","57","52.7857","48.8889","53.3077","52.7222","48.75","45.3846","47","52.0455","55.5","55.9","57.2222","51.1429","53.2","51","53.5","56.25","55.375","56","54.6364","53.5385","54.5","52.3333","51.5263","50.8182","49.7222","50.7222","51.0833","53.4545","54","56.6154","54.5","56.7143","50","53.2","54.1765","48.625"
"121","34.9333","35.5714","37.25","37.1429","50.9444","47.4444","43.0588","37.8235","38","44.8333","44.6316","55.0435","68","NaN","NaN","50.75","44.6667","44.4286","49.3333","62.9565","66.1111","58.0714","50.8333","45.625","46.7727","44.7059","42.1765","44.1","43","36.8","38.375","42.0769","61.0833","72.3333","81.25","65.3684","44.6316","46.7143","46.1667","50.4","46.5455","47.3125","46.5556","50.4091","49.1765","43","42.9286","45.25","51.95","55.25","55.6667","56","58","58.3333","55.3333","59.5","57.5","56.6","53.2","51.1667","53.5625","55.1","59.4286","62.6","51.1111","45.5714","53.1667","50","50.2","47","51.25","55.2727","60.1333","62.3333","62.5714","54.3846","51.3529","50","50.2273","53.8889","53.6","57.4375","55.7692","55.5455","54.6111","52.4167","52","49.4444","51.1333","52.3636","53.0769","53.1538","55.7059","53.5","54.6667","53.2","51.5263","53.0556","51.2857","48.5263"
"122","36.75","41","36.8333","34.75","54.25","57.3684","50.9286","42.75","44.5","42.9","41.5833","57.75","62.6471","68.8","61.3333","50","45","50.2222","53.05","66.9231","70.9231","63.9286","54.8462","47.6","53","51.9231","42.625","47.4091","44.8889","40.2857","36.9231","42.7778","62.2857","68.9375","79.125","64.3846","48.4","50.2667","47.5556","46.4706","45.4286","49.4667","51.4286","55.3333","56","45.6","45.6875","52.125","55.5","51","57.0769","53","59.2","61.1667","56.7692","63.2778","58.95","58.15","55.9091","51","52","52","59","63.7273","56","47.5","54.3333","50","52.3571","48.8","51.5294","54.8","65.75","66","63.3846","57.9091","47.8571","49.6923","49.1111","51","54.2941","55","55.2632","53.9444","54.25","51.7368","49.75","47.5","51.3333","53","49.4","55.7273","54","54.25","54.1","52.0588","51.0833","50.5","52.2353","46.3"
"123","36.1875","44.7","44.0556","35.5909","40.6","57.75","55","43.6","40.8095","46.5714","42.6667","51.1875","48.8421","61.8571","55","47.5455","48","47.3846","46.25","67.1111","72.9231","67.9286","57.3333","48.5","59.5","53.5","42.1667","56.0769","45.7143","39.4615","36.1","43.25","54.6","59.5","74.25","63","52.3529","52.95","45.8235","45.3077","45.1875","45.1667","52","57.9091","61.6667","47.375","51.3333","53.5","56.8571","55.8333","56.5556","58.4444","59.7273","61.7692","58.2143","67.6667","61.75","60.1538","55.8462","54.2","49.3333","49.1429","60.5","63.1429","54","47.3333","57.625","52.7692","54.2308","50.75","52.8125","59.25","67","67.2","60.625","55.9","46.1667","50.5714","49.2857","55.3333","55.5","53","52.625","52","51.1667","51.25","50.4545","46","53","48.4545","51","52.3","54.375","55.6154","52.5","51","51.5","55.3333","49.8571","43.2857"
"124","38.95","48.0625","39.75","33.6667","35.2222","50.4615","44.2","51.85","48.8824","50.5455","46.75","48.2941","45.0714","53.3125","46.9","42.8846","38.875","40","46.5","58.4545","74.0714","70.5556","59.5455","NaN","NaN","60.3333","52.3158","60.6","45","42.1","35.625","41.8","48.6667","62.4","84","68.4444","55.4","60.4286","50.2308","42","40","43","51.8462","60.5385","63","50.1429","51.25","52.625","55.1111","51.6429","53.7","62","63.9231","62.6429","63.7778","62","59.7","61.8333","58.625","54.875","53.5","51.3","58.125","63.6429","58.3684","52.5","58.3","53.8571","56.5","55","52.5","62.6923","NaN","67.6667","61.5556","52.8889","48.0714","50.1818","51.0909","54.3333","58.2","56.75","51.25","47.6","50.5","51.1429","52","46.5","50.5556","49.2","49.7273","52.25","53.2857","53.9","51.5","50.9167","46.8","48.8333","50.8","35"
"125","52.2857","46.5","41.5","32","34.5","39","40.0833","51.3125","NaN","54","49.9","40.5","38.4091","48.5263","50.3889","47.6111","39.6667","45.3333","38.625","50.6429","69.8571","76.8","66.125","52.7368","55.8","63.3333","52.7","67.375","49.3077","40.8824","37.25","38.8235","51","56.3333","72.1429","72.7857","62.6667","60.7","53.6364","42","39.4","NaN","47.1667","61","62","48.9333","52.8","57.3889","55.9091","48.1111","56.7143","61.1818","64.1","61.8333","62.5714","60.7143","55.9","60.5556","61","56.5","53.3","52","53.5","58.7692","59.25","50","60.1667","60.2","56.9","54.8333","51.7","61.9","65.3571","67.7143","61.7","51.6154","46.9","50.6364","53.375","53.3333","58.6923","57.1667","53","49.7778","50.3","51.1538","49.8","47","48","49.3571","48.7","49.4545","49.4286","54.7895","49.4286","52.5","48","52.1875","50.2857","40.3333"
